Name,Height,Weight
Emil_Pettersson,1.8542,72122.4
Emil_Sandin,1.778,80740.8
Emil_Sylvegard,1.8796,97977.6
Emile_Francis,1.7018,70308.0
Emily_Fulton,1.6383,65318.4
Emma_Nuutinen,1.7526,74844.0
Emory_Sparrow,1.8034,81648.0
Enio_Sclisizzi,1.778,76204.8
Enrico_Ciccone,1.9304,90720.0
Enver_Lisin,1.8796,90720.0
Enzo_Corvi,1.8288,86184.0
Earl_Anderson,1.8542,83916.0
Earl_Balfour,1.8542,81648.0
Earl_Campbell_(ice_hockey),1.8034,75297.6
Earl_Carlson,1.7526,76204.8
Earl_Cronan,1.8542,88452.0
Earl_Heiskala,1.8288,83916.0
Earl_Ingarfield,_Jr.,1.8288,83916.0
Earl_Ingarfield,_Sr.,1.8034,74844.0
Earl_Johnson_(ice_hockey),1.8288,83916.0
Earl_Miller_(ice_hockey),1.8034,81648.0
Earl_Reibel,1.7272,72576.0
Earl_Robertson,1.778,74844.0
Earl_Robinson_(ice_hockey),1.778,72576.0
Earl_Roche,1.8034,78926.4
Earl_Seibert,1.8796,90720.0
Ebbe_Siönäs,1.8034,84823.2
Ebbie_Goodfellow,1.8288,79380.0
Ed_Beers,1.8796,88452.0
Ed_Belfour,1.8288,97070.4
Ed_Bruneteau,1.7272,79380.0
Ed_Chadwick,1.8034,85276.8
Ed_Christofoli,1.8034,79833.6
Ed_Cooper,1.778,85276.8
Ed_Courtenay,1.9304,90720.0
Ed_Diachuk,1.8542,83916.0
Eriah_Hayes,1.9304,94802.4
Eric_Baier,1.8796,95256.0
Eric_Beaudoin,1.9558,95256.0
Eric_Boguniecki,1.7272,88452.0
Eric_Boulton,1.8288,102060.0
Eric_Braff,1.9304,99792.0
Eric_Brewer,1.905,100699.2
Eric_Cairns,1.9812,109317.6
Eric_Chouinard,1.8796,98884.8
Eric_Comrie,1.8288,77112.0
Eric_Fehr,1.9304,92534.4
