Name,Height,Weight
Sławomir_Stolc,1.98,78000.0
Patrick_Duflos,1.87,94000.0
Patrick_Steuerwald,1.8,80000.0
Patryk_Czarnowski,2.02,98000.0
Patryk_Niemiec,2.02,89000.0
Paul_Lotman,2.0,93000.0
Paul_Nicholls_(volleyball),1.78,61000.0
Paul_Sanderson_(volleyball),1.95,94000.0
Paul_Sprung,2.05,94000.0
Paul_Viloria,2.01,92000.0
Paulette_García,1.78,73000.0
Paulo_Victor_da_Silva,1.97,92000.0
Pavel_Abramov,2.0,87000.0
Pavel_Barborka,1.98,85000.0
Pavel_Bartoš,1.91,79000.0
Pavel_Kruglov,2.05,98000.0
Pavel_Moroz,2.05,105000.0
Pavlos_Beligratis,1.84,87000.0
Pawel_Rusek,1.83,72000.0
Paweł_Woicki,1.83,76000.0
Paweł_Zagumny,2.0,88000.0
Paweł_Zatorski,1.84,73000.0
Pedrito_Sierra,1.8288,89000.0
Pedro_Figueiredo,1.97,75000.0
Pedro_Flores_(volleyball),2.0,107000.0
Pedro_Luis_García,1.87,86000.0
Pedro_Nogueira,1.94,81000.0
Pedro_Rangel_(volleyball),1.94,78000.0
Pedro_Ruiz_(volleyball),1.95,84000.0
Pedro_Siso,1.95,86000.0
Peiman_Akbari,1.95,80000.0
Peny_Karagkouni,0.0,72000.0
Per-Anders_Saaf,2.0,87000.0
Petar_Krsmanović,2.05,98000.0
Petar_Čurović,1.98,91000.0
Peter_Goga,1.89,75000.0
Peter_Janusek,2.0,90000.0
Peter_Jensen_(volleyball),1.98,92000.0
Peter_Kasper,2.01,105000.0
Peter_Michalovič,2.0,90000.0
Peter_Ondrovič,1.99,95000.0
Peter_Porubsky,1.99,82000.0
Peter_Trolle_Bonnesen,2.06,91000.0
Petia_Yanchulova,1.78,65000.0
Petr_Galis,1.94,100000.0
Petr_Konečný,203.0,101000.0
Petr_Michálek,1.9,80000.0
Petr_Pláteník,196.0,88000.0
Petr_Zapletal,194.0,92000.0
Petteri_Penttinen,1.85,88000.0
Pablo_Bengolea,1.97,93000.0
Pablo_Bugallo,1.96,93000.0
Pablo_Guzman_(volleyball,_born_1987),1.88,67000.0
Pablo_Guzmán_(volleyball,_born_1988),1.93,94000.0
Pablo_Koukartsev,2.03,105000.0
Panagiotis_Pelekoudas,2.02,94000.0
Paola_Cardullo,1.62,56000.0
Park_Chul-woo_(volleyball),1.98,88000.0
Park_Jin-woo_(volleyball),1.98,78000.0
Park_Jun-bum,1.98,90000.0
Park_Sang-ha,1.98,89000.0
Parviz_Pezeshki,1.85,82000.0
Pascal_Cardinal,1.98,93000.0
Pasquale_Gravina,2.01,102000.0
Patricia_Labee,1.8,67000.0
Philip_Eatherton,2.06,101000.0
Philip_Ichovski,2.0,86000.0
Philip_Schneider,2.0,90000.0
Philipp_Collin,2.04,98000.0
Philipp_Jankowski,1.91,88000.0
Philipp_Kroiss,1.83,82000.0
Philippe_Blain,1.97,89000.0
Philippe_Rossard,1.94,78000.0
Philippe_Salvan,1.95,82000.0
Philippe_Tuitoga,1.98,86000.0
Phillip_DeSalvo,182.0,78000.0
Phạm_Thị_Yến,1.77,73000.0
Pierre_Pujol,1.86,90000.0
Pieter_Coolman,2.0,92000.0
Pieter_Verhees,2.05,105000.0
Pietro_Rinaldi,1.97,85000.0
Piotr_Badura,2.06,92000.0
Piotr_Gacek,1.85,80000.0
Piotr_Gruszka,2.06,100000.0
Piotr_Hain,2.07,93000.0
Piotr_Lipiński,1.95,86000.0
Piotr_Makowski,1.92,92000.0
Piotr_Nowakowski,2.05,100000.0
Pisanu_Harnkhomtun,1.94,78000.0
Plamen_Hristov,1.88,78000.0
Plamen_Konstantinov,2.02,93000.0
Polina_Rahimova,1.98,73000.0
Pouria_Fayazi,1.94,87000.0
Pouria_Fayyazi,1.94,87000.0
Prabagaran,0.0,76000.0
Prasit_Piladuang,1.86,71000.0
Przemysław_Michalczyk,0.92,193000.0
Przemysław_Stępień,1.85,66000.0
Péter_Veres_(volleyball),2.0,83000.0
Přemysl_Obdržálek,194.0,87000.0
Odina_Bayramova,1.86,88000.0
Oh_Jae-seong,1.75,60000.0
Oh_Jung-rok,1.7,67000.0
Oksana_Kurt,1.84,77000.0
Oleg_Antonov_(volleyball),1.98,88000.0
Oleg_Mikanovich,1.92,88000.0
Oleg_Samsonychev,1.98,96000.0
Oleg_Verigin,1.9,82000.0
Olesia_Rykhliuk,1.94,70000.0
Olga_Fateeva,1.9,72000.0
Olga_Nassedkina,1.9,75000.0
Olieg_Achrem,1.91,95000.0
Oliver_Binder,1.9,79000.0
Oliver_Venno,2.1,105000.0
Olivier_Faucher,1.91,85000.0
Olivier_Mietcheu,1.88,75000.0
Olivier_Nongny_Zanguim,200.0,110000.0
Olivier_Rossard,1.95,72000.0
Omar_Agrebi,2.05,85000.0
Omar_Hassan_(volleyball),1.91,104000.0
Ondřej_Boula,1.95,95000.0
Ondřej_Hudeček,195.0,87000.0
Oneida_González,1.88,75000.0
Osamn_Hassn_Ajab,2.0,80000.0
Osamu_Tanabe,1.81,73000.0
Oscar_García_(volleyball),1.68,76000.0
Osmani_Uriarte,1.97,81000.0
Osmany_Camejo,202.0,90000.0
Osmany_Uriarte,1.97,81000.0
Osniel_Rendon,2.02,90000.0
Ossama_Bekheit,192.0,72000.0
Ossi_Rumpunen,1.87,80000.0
Oualid_Ben_Abbes,1.86,76000.0
Yu_Koshikawa,1.89,86000.0
Yuan_Xinyue,2.0,78000.0
Yuan_Zhi,1.94,95000.0
Yuhei_Tsukazaki,1.92,74000.0
Yuichi_Nakagaichi,1.93,87000.0
Yuichiro_Komiya,1.92,83000.0
Yuichiro_Sakamoto,1.95,88000.0
Yuji_Suzuki,1.89,80000.0
Yuka_Sakurai,1.67,62000.0
Yuki_Ishii,1.8,68000.0
Yuki_Ishikawa,1.8,69000.0
Yuki_Ito_(volleyball),1.92,90000.0
Yuki_Kawai,1.68,62000.0
Yuki_Suzuki,2.01,75000.0
Yuki_Tanaka,1.75,63000.0
Yukiko_Ebata,1.76,68000.0
Yuko_Maruyama,1.77,65000.0
